system:index,distance_to_permanent_water_m,event_date,event_id,event_type,flood_area_m2,flood_fraction,grid_center_lat,grid_center_lon,grid_id,label_method_version,observed_flooded,sentinel_post_id,sentinel_pre_id,.geo
"543,4192",2277.5137015094956,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.945957280161554,72.83246151137963,"543,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[271500.0,2096000.0],[272000.0,2096000.0],[272000.0,2096500.0],[271500.0,2096500.0],[271500.0,2096000.0]]]}"
"544,4192",1101.7593554036446,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94601271049569,72.83720717099845,"544,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272000.0,2096000.0],[272500.0,2096000.0],[272500.0,2096500.0],[272000.0,2096500.0],[272000.0,2096000.0]]]}"
"545,4192",215.5395389285144,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946068019496877,72.84195284713954,"545,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272500.0,2096000.0],[273000.0,2096000.0],[273000.0,2096500.0],[272500.0,2096500.0],[272500.0,2096000.0]]]}"
"546,4192",245.16687671642205,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946123207236944,72.84669853971644,"546,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273000.0,2096000.0],[273500.0,2096000.0],[273500.0,2096500.0],[273000.0,2096500.0],[273000.0,2096000.0]]]}"
"547,4192",445.41967893842633,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94617827375804,72.85144424870693,"547,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273500.0,2096000.0],[274000.0,2096000.0],[274000.0,2096500.0],[273500.0,2096500.0],[273500.0,2096000.0]]]}"
"548,4192",704.2292205627651,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946233219156927,72.85618997413557,"548,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274000.0,2096000.0],[274500.0,2096000.0],[274500.0,2096500.0],[274000.0,2096500.0],[274000.0,2096000.0]]]}"
"549,4192",2116.7394897878567,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946288042965072,72.86093571579788,"549,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274500.0,2096000.0],[275000.0,2096000.0],[275000.0,2096500.0],[274500.0,2096500.0],[274500.0,2096000.0]]]}"
"550,4192",3603.235674178091,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946342745525303,72.86568147386772,"550,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275000.0,2096000.0],[275500.0,2096000.0],[275500.0,2096500.0],[275000.0,2096500.0],[275000.0,2096000.0]]]}"
"551,4192",5097.813386736509,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946397326923158,72.8704272481604,"551,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275500.0,2096000.0],[276000.0,2096000.0],[276000.0,2096500.0],[275500.0,2096500.0],[275500.0,2096000.0]]]}"
"552,4192",6594.864267463612,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946451786945254,72.8751730386668,"552,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276000.0,2096000.0],[276500.0,2096000.0],[276500.0,2096500.0],[276000.0,2096500.0],[276000.0,2096000.0]]]}"
"553,4192",6624.680349123806,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94650612563204,72.87991884535604,"553,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276500.0,2096000.0],[277000.0,2096000.0],[277000.0,2096500.0],[276500.0,2096500.0],[276500.0,2096000.0]]]}"
"554,4192",5136.816883576772,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946560343231386,72.88466466843332,"554,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277000.0,2096000.0],[277500.0,2096000.0],[277500.0,2096500.0],[277000.0,2096500.0],[277000.0,2096000.0]]]}"
"555,4192",3658.247617126651,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946614439405675,72.88941050734344,"555,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277500.0,2096000.0],[278000.0,2096000.0],[278000.0,2096500.0],[277500.0,2096500.0],[277500.0,2096000.0]]]}"
"556,4192",2209.135178339116,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946668414157543,72.89415636252045,"556,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278000.0,2096000.0],[278500.0,2096000.0],[278500.0,2096500.0],[278000.0,2096500.0],[278000.0,2096000.0]]]}"
"557,4192",940.5411004835099,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946722267757817,72.89890223372039,"557,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278500.0,2096000.0],[279000.0,2096000.0],[279000.0,2096500.0],[278500.0,2096500.0],[278500.0,2096000.0]]]}"
"558,4192",1126.0062395167465,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94677599999306,72.90364812086283,"558,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279000.0,2096000.0],[279500.0,2096000.0],[279500.0,2096500.0],[279000.0,2096500.0],[279000.0,2096000.0]]]}"
"559,4192",2353.3400760623854,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946829610969413,72.90839402407622,"559,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279500.0,2096000.0],[280000.0,2096000.0],[280000.0,2096500.0],[279500.0,2096500.0],[279500.0,2096000.0]]]}"
"560,4192",3112.849835478131,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946883100459008,72.91313994319664,"560,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280000.0,2096000.0],[280500.0,2096000.0],[280500.0,2096500.0],[280000.0,2096500.0],[280000.0,2096000.0]]]}"
"561,4192",3961.040232529588,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946936468760434,72.91788587831003,"561,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280500.0,2096000.0],[281000.0,2096000.0],[281000.0,2096500.0],[280500.0,2096500.0],[280500.0,2096000.0]]]}"
"562,4192",3465.548887628159,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.946989715781275,72.9226318292369,"562,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281000.0,2096000.0],[281500.0,2096000.0],[281500.0,2096500.0],[281000.0,2096500.0],[281000.0,2096000.0]]]}"
"563,4192",2632.690988764892,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947042841477636,72.92737779584682,"563,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281500.0,2096000.0],[282000.0,2096000.0],[282000.0,2096500.0],[281500.0,2096500.0],[281500.0,2096000.0]]]}"
"564,4192",1704.3250591041203,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947095845870653,72.93212377863276,"564,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282000.0,2096000.0],[282500.0,2096000.0],[282500.0,2096500.0],[282000.0,2096500.0],[282000.0,2096000.0]]]}"
"565,4192",781.1437249752776,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947148728891836,72.93686977676565,"565,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282500.0,2096000.0],[283000.0,2096000.0],[283000.0,2096500.0],[282500.0,2096500.0],[282500.0,2096000.0]]]}"
"566,4192",229.0113482028165,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947201490779054,72.94161579095689,"566,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283000.0,2096000.0],[283500.0,2096000.0],[283500.0,2096500.0],[283000.0,2096500.0],[283000.0,2096000.0]]]}"
"567,4192",47.2484459200135,2018-07-19 01:02:53,EV_2018_07_19,flood,7697.273048400879,0.030789092193603516,18.94725413120775,72.94636182075692,"567,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283500.0,2096000.0],[284000.0,2096000.0],[284000.0,2096500.0],[283500.0,2096500.0],[283500.0,2096000.0]]]}"
"568,4192",79.84178425038843,2018-07-19 01:02:53,EV_2018_07_19,flood,99.96466064453125,3.99858642578125E-4,18.94730665014553,72.95110786600554,"568,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284000.0,2096000.0],[284500.0,2096000.0],[284500.0,2096500.0],[284000.0,2096500.0],[284000.0,2096000.0]]]}"
"569,4192",282.76245636873915,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947359047986147,72.95585392718431,"569,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284500.0,2096000.0],[285000.0,2096000.0],[285000.0,2096500.0],[284500.0,2096500.0],[284500.0,2096000.0]]]}"
"570,4192",1072.4030902289112,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94741132454385,72.96060000380629,"570,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285000.0,2096000.0],[285500.0,2096000.0],[285500.0,2096500.0],[285000.0,2096500.0],[285000.0,2096000.0]]]}"
"571,4192",880.840357650128,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947463479524362,72.96534609604916,"571,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285500.0,2096000.0],[286000.0,2096000.0],[286000.0,2096500.0],[285500.0,2096500.0],[285500.0,2096000.0]]]}"
"572,4192",703.9920094352309,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947515513332736,72.97009220359843,"572,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286000.0,2096000.0],[286500.0,2096000.0],[286500.0,2096500.0],[286000.0,2096500.0],[286000.0,2096000.0]]]}"
"573,4192",264.3975685018735,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94756742578317,72.97483832687819,"573,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286500.0,2096000.0],[287000.0,2096000.0],[287000.0,2096500.0],[286500.0,2096500.0],[286500.0,2096000.0]]]}"
"574,4192",308.89764775954916,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947619217001243,72.97958446551094,"574,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287000.0,2096000.0],[287500.0,2096000.0],[287500.0,2096500.0],[287000.0,2096500.0],[287000.0,2096000.0]]]}"
"575,4192",344.2715614396934,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947670886843675,72.98433061942968,"575,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287500.0,2096000.0],[288000.0,2096000.0],[288000.0,2096500.0],[287500.0,2096500.0],[287500.0,2096000.0]]]}"
"576,4192",324.13635905060806,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94772243514901,72.98907678894457,"576,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288000.0,2096000.0],[288500.0,2096000.0],[288500.0,2096500.0],[288000.0,2096500.0],[288000.0,2096000.0]]]}"
"577,4192",235.1318117832043,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94777386231083,72.99382297368693,"577,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288500.0,2096000.0],[289000.0,2096000.0],[289000.0,2096500.0],[288500.0,2096500.0],[288500.0,2096000.0]]]}"
"578,4192",402.82317584273994,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94782516817404,72.99856917357774,"578,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289000.0,2096000.0],[289500.0,2096000.0],[289500.0,2096500.0],[289000.0,2096500.0],[289000.0,2096000.0]]]}"
"579,4192",188.63712251890954,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94787635258315,73.0033153889606,"579,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289500.0,2096000.0],[290000.0,2096000.0],[290000.0,2096500.0],[289500.0,2096500.0],[289500.0,2096000.0]]]}"
"580,4192",113.03638069643732,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.9479274156535,73.00806161946485,"580,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290000.0,2096000.0],[290500.0,2096000.0],[290500.0,2096500.0],[290000.0,2096500.0],[290000.0,2096000.0]]]}"
"581,4192",328.24066190313283,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.947978357382706,73.01280786522449,"581,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290500.0,2096000.0],[291000.0,2096000.0],[291000.0,2096500.0],[290500.0,2096500.0],[290500.0,2096000.0]]]}"
"582,4192",333.8194431973727,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94802917773176,73.01755412609626,"582,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291000.0,2096000.0],[291500.0,2096000.0],[291500.0,2096500.0],[291000.0,2096500.0],[291000.0,2096000.0]]]}"
"583,4192",448.20522695916696,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948079876739055,73.02230040185945,"583,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291500.0,2096000.0],[292000.0,2096000.0],[292000.0,2096500.0],[291500.0,2096500.0],[291500.0,2096000.0]]]}"
"584,4192",374.3842945034703,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948130454586877,73.02704669322796,"584,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292000.0,2096000.0],[292500.0,2096000.0],[292500.0,2096500.0],[292000.0,2096500.0],[292000.0,2096000.0]]]}"
"585,4192",1286.181308610541,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94818091094446,73.03179299915794,"585,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292500.0,2096000.0],[293000.0,2096000.0],[293000.0,2096500.0],[292500.0,2096500.0],[292500.0,2096000.0]]]}"
"586,4192",1343.2641486411464,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948231245956638,73.03653932030758,"586,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293000.0,2096000.0],[293500.0,2096000.0],[293500.0,2096500.0],[293000.0,2096500.0],[293000.0,2096000.0]]]}"
"587,4192",1535.2657124746597,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948281459579725,73.04128565650926,"587,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293500.0,2096000.0],[294000.0,2096000.0],[294000.0,2096500.0],[293500.0,2096500.0],[293500.0,2096000.0]]]}"
"588,4192",1835.0555842611882,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948331551926465,73.04603200734059,"588,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[294000.0,2096000.0],[294500.0,2096000.0],[294500.0,2096500.0],[294000.0,2096500.0],[294000.0,2096000.0]]]}"
"589,4192",1952.2243540147313,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.948381522854206,73.05077837336503,"589,4192",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[294500.0,2096000.0],[295000.0,2096000.0],[295000.0,2096500.0],[294500.0,2096500.0],[294500.0,2096000.0]]]}"
